,Private car_P1_workday,Private car_P2_workday,Private car_P3_workday,Taxi_P1_workday,Taxi_P2_workday,Taxi_P3_workday,Official car_P1_workday,Official car_P2_workday,Official car_P3_workday,Rental car_P1_workday,Rental car_P2_workday,Rental car_P3_workday,Bus_P1_workday,Bus_P2_workday,Bus_P3_workday,SPV_P1_workday,SPV_P2_workday,SPV_P3_workday,Private car_P1_weekend & holiday,Private car_P2_weekend & holiday,Private car_P3_weekend & holiday,Taxi_P1_weekend & holiday,Taxi_P2_weekend & holiday,Taxi_P3_weekend & holiday,Official car_P1_weekend & holiday,Official car_P2_weekend & holiday,Official car_P3_weekend & holiday,Rental car_P1_weekend & holiday,Rental car_P2_weekend & holiday,Rental car_P3_weekend & holiday,Bus_P1_weekend & holiday,Bus_P2_weekend & holiday,Bus_P3_weekend & holiday,SPV_P1_weekend & holiday,SPV_P2_weekend & holiday,SPV_P3_weekend & holiday 
144,1796.8514484901707,5760.489448620794,4951.815290268337,51.33450395952571,495.91383124029994,867.8110687190837,346.3434526981899,1694.417352331803,3043.226534999049,77.69825596650216,252.77258305572195,1915.3651093587732,7805.474540447104,16360.430698221968,41195.250009178395,268.5318552518433,7061.904594966118,771.7640546401341,1459.8682154351534,5427.731335043879,4991.21981470945,50.41453221440315,468.45676040649414,608.0236144959927,233.28870875879767,1216.9233794882894,2541.8444824721664,69.25260171492118,234.85536432921265,1853.3999983087183,6014.999506421815,15703.424439907074,42769.733311425894,308.68092577221495,6997.56629822783,759.0114240972769
145,1795.3721797601227,5786.862716894931,5207.146617062961,54.532680836590856,516.9514986556587,892.5031277699904,347.3459870877384,1712.2773617549976,3139.2660079619195,78.54769626299314,256.65502633204056,1960.8386660037615,7881.6710297053505,16711.200538726152,44101.62014354359,269.409459230665,7119.956539489265,774.5835751714129,1484.746393234438,5535.430348515482,5136.125028954571,51.27184793353081,490.55542097985744,640.3733529746532,235.25393691405299,1232.8954516127706,2648.8877383377403,71.0663906057598,238.24432562946652,1833.2117870166899,6189.805481523703,16443.421415686607,44909.02911640331,308.0304622432838,7118.099396621509,779.9105458387307
146,1785.9280388397958,5793.035637480126,5362.760459526816,56.1665144183419,532.4287246420528,930.808069597591,349.10238791313776,1724.9266160398422,3138.0945181668703,78.34607900312227,256.99441903743775,1971.7024241053696,7716.662282492537,16764.059643807417,44642.86996650696,271.7580014766165,7012.300725350526,862.1197740186344,1495.247352453849,5590.763758549296,5086.542554330454,53.674056857824326,500.37064619362354,645.1310584247112,234.705006641593,1248.288583882153,2688.7014689829202,68.19485965929925,242.70874326586102,1878.2375886902214,6276.964563146661,16480.9487413764,44210.073933850974,308.42092624617123,6967.758877372071,839.0748504527978
147,1774.1150173385593,5773.424401025985,5367.539406957484,58.11905363473025,537.6742831206683,923.7194768623872,348.76347630224114,1716.000721591952,3110.0210736804834,76.92193485700497,260.2796711750554,1943.0273807410035,7565.906258955508,16250.571901715752,41816.495183858,271.7330641846765,6826.991490130281,859.6795068459079,1496.281095200808,5608.951978836658,5037.56315205656,53.31568130850792,499.38842360675335,637.8740790784359,234.3430463571811,1257.241471119225,2666.675827899203,66.99541262350976,246.60875741302345,1889.6450191900135,6196.359681882392,16124.459483146667,42289.922905217856,311.2356593341877,6744.9651886565725,863.2443289458752
148,1776.4989654673425,5807.195693946803,5639.999346510581,59.227215346964925,554.444724329719,977.0286685878581,348.10591068883406,1736.9251220100452,3213.10110757667,77.75252298508404,263.98383301410706,1960.732472898021,7563.614376315023,16546.57732404369,43642.85331339457,269.5456607604569,6764.8928002602925,928.5006944721397,1513.2647068670951,5699.094499705357,5176.265262553718,53.93843385577202,509.3613706380129,656.9462874829769,237.5600496455495,1277.24238537997,2752.8069959755985,67.20186521671712,239.8746509617505,2030.0767391487957,6314.875675586169,16258.37446796894,43232.02591873333,311.3515720957269,6754.93282394044,995.5763719578584
149,1778.200117651948,5808.113709926484,5782.422192832389,59.99530784379352,569.093546398887,970.8890922394665,347.8616998018077,1736.1507716834444,3253.734685425596,78.53586346356931,268.4465059168862,1978.26180094625,7477.230104092578,16482.69786514376,43954.45562513579,270.8712477495273,6615.753487390183,1006.8462400002913,1522.6314628633672,5737.826421288771,5132.122873590886,54.959596395492554,517.030092254281,648.0574828088284,239.52621057624265,1279.294444553554,2761.8609427885463,65.89601785130799,232.99670381148655,1993.825577916205,6327.954840776627,16323.381214648485,42366.30156266689,311.4322288924207,6696.922409775523,994.9955206414064
150,1764.7840707697303,5780.040370006603,5759.4438488088,59.46554549444806,575.2594183333443,938.3233815269036,344.86209361579165,1716.8080153741519,3257.273012765519,77.50217807738844,263.928984795601,1969.960004499103,7307.875460046439,15821.620116842225,40645.287188131704,266.5896248628696,6353.066126684206,1030.7636172988198,1534.6832372236067,5761.917526079339,5072.09467844814,55.30553242564201,521.5442344099283,660.7386137247086,237.99012290681048,1292.4472951740026,2757.557742457961,66.62002548016608,231.8209613641103,1943.065448698898,6303.277156886761,15679.553194850683,39510.86987912655,307.38728964266676,6487.754996668589,989.1622407933077
151,1764.436085140935,5803.784487257439,5871.746605961263,60.157065816900946,586.9295208537668,955.7137933373451,345.18354416840043,1725.312273372113,3345.8290218522147,74.21932611044383,265.6609896439946,2000.814935016632,7441.811379260637,15949.194182060775,42001.14721356197,268.3881124611153,6340.871566193871,1095.9082099741156,1548.4753289458963,5892.51782477088,5107.943153489985,55.6963744238019,538.5648502260447,686.2412235736847,242.1094279102449,1298.328958556056,2827.280321072911,66.63074456341565,231.67999220689137,1985.8569769834478,6221.152630728786,16080.765471925337,42578.4042276144,311.7974373095979,6505.353593968643,1031.0137050648532
152,1758.35896207481,5791.250283450558,5862.262143836819,60.60588126019998,594.1715261369492,969.3424850322983,343.31136170841233,1717.830294249445,3341.4209995862857,74.9247432233145,268.55839569103534,1997.0900037458448,7441.163723121537,15925.210740052227,41451.682967809116,269.7869061069958,6176.662120990796,1108.1332040411055,1562.384150070573,5941.527759494256,5120.754428346314,55.32359353452921,542.5270168930292,690.3433934152126,241.41961650917574,1311.7274372279644,2821.576944600915,66.89443671889603,233.0570796559254,1975.3568358694513,6223.097910088603,15502.978643049795,42923.51439678669,309.1834365719308,6553.166327757927,1003.5409820576509
153,1751.013296121821,5751.6277179022545,5776.207111239187,60.315962393175475,587.8052235600171,941.0153399326584,342.047337570639,1707.9412092851317,3300.0851786408207,72.67734497147754,266.96521228917624,1932.6282963127799,7266.702062980244,15354.69301132905,37972.610896040096,268.8951612061623,5975.108926157711,1084.3389554529479,1573.4469694645454,5958.1970024872535,5118.053192091485,56.04877246171236,542.4999750107527,668.1339305341244,238.41931368777796,1292.9878496627014,2778.1798956109833,67.8000338692218,231.6172867844502,1996.3277883604167,6069.713204656844,14679.128911127646,41443.482283473015,308.72487834033865,6374.186046097966,981.4514295756817
154,1749.7864882029733,5743.609758279352,5831.856970544772,59.65948296135122,596.6659524307557,992.8207954222506,341.21369691131696,1698.8188442005703,3321.0898899942376,71.14687269017327,266.845069265772,1964.68729795362,7315.548614461313,15343.96534977753,39746.403108569706,271.83874511185917,5986.388965125505,1087.2021513700486,1591.1774153247654,6025.063742102058,5271.439437481264,55.82218233495951,553.3139386028051,679.083962649107,240.47806845972582,1310.9210145274799,2905.5744428946327,68.55805016867816,237.17841253976025,1933.4980175942183,6158.647778148258,14763.530303349096,43678.408990553275,312.04211517112947,6472.280971272749,961.6822185218334
155,1736.491063830525,5715.100304907733,5748.865700314738,59.47385869784789,597.8524238713311,981.5220847617496,340.69186922455077,1686.9410937225628,3303.3636362994516,69.88595358795966,267.4252981688489,1985.6719660856506,7283.509911789136,15310.263577817417,39468.401973662054,270.81833404311624,5964.534074905334,1059.6356123895357,1597.7061351075947,6058.12492552983,5201.974979194501,55.85722655802965,553.4773622304201,706.3500084578991,240.35909961531206,1327.5146856258314,2903.7205905356755,68.09853232465684,238.36166779498257,1953.3577388375998,6027.0024950353345,14883.860393275818,43582.598228863135,313.9476074321816,6483.87770876682,970.3114078938961
156,1724.1903215800246,5660.76218990386,5565.6592570286,59.7327665253119,593.2229814396211,978.0552816661922,338.27342006083165,1664.0406337589375,3232.991005425136,69.29241960061094,266.4091047067082,1927.9716648249914,7136.330268836382,14883.510541083588,37637.676909239904,266.9968510632262,5792.906185837548,1036.9232308315507,1594.6800189473845,6056.556246971957,5054.869930493334,56.32724118977785,558.6454262882471,663.3633976876736,242.28312550107285,1303.200297171871,2795.187117297327,67.78645833395422,238.32507426838077,1946.901997451981,5916.3044052867135,14672.86415913701,40305.04459088172,312.32446918326116,6441.717246864202,1005.2294492979845
157,1721.4283290245353,5660.248646984637,5554.254050457396,59.49483931064606,596.1039555698181,1043.0161749287086,335.6320285077499,1659.240237557652,3187.271888459206,69.08557634772451,270.7597506026878,1925.1753784732389,7181.417598142249,15308.572324426239,38843.690298133726,267.90848330304476,5834.711245192503,1031.6135703534792,1604.738465955716,6120.098765272892,5183.163432079056,56.13225019723177,559.8852090984583,687.3488839566708,243.96518095949932,1318.3717459837596,2836.913425307845,68.39298064820468,235.3985116610924,1977.7708270425596,6141.051964953347,14951.624001711607,42877.02194203064,316.94779780941707,6683.816914446119,1041.0718914628028
158,1712.1672711466335,5613.460636244537,5499.216551073311,59.3969484242526,595.19071676266,1030.8117103630846,332.02425281162,1639.9395284206025,3161.7204518133044,68.31078246817219,268.5020715629061,1913.0102554566931,7087.836301798012,15190.118337767042,38487.29643653649,265.3989369274089,5866.433536999838,1068.023129386613,1609.4762376437452,6164.25675741235,5242.910966520509,54.90773940831423,563.5269137769938,687.3448809683323,240.19651504973217,1337.3755090932052,2802.131291525935,67.19132042489946,242.33225829700626,1990.458266335229,6133.499856692544,15323.246083150307,41901.81181145832,311.90696152485907,6680.627313048604,1048.6768874287604
159,1701.7310636574607,5541.297954387154,5415.755513842097,58.15886505083604,593.554540230695,997.389561615207,330.37826649032246,1610.1286020592934,3069.178223460461,66.70904221628426,265.7008531507669,1874.882586158406,7040.824350497599,14856.029297436,36310.359239696554,263.5195422543721,5781.264536269467,1021.458749628067,1607.3047921399143,6140.952028285958,5224.861950459224,54.39305553585291,556.1235574632883,705.2736241817474,239.40512990573689,1327.125668729345,2716.822526752328,66.67135581932962,240.63224293092887,2028.4329374010363,6127.310707491628,14906.341520706812,38661.51761151478,307.7627367321402,6659.982300545735,997.9957822918892
160,1698.0537218047846,5498.434326647829,5347.632361652785,57.99633995511315,591.2764274507309,1007.9125924381343,327.43337629871326,1597.5109538975717,3105.5136159662948,66.46798201808424,262.94908688090965,1880.28232691577,7030.938068165584,14790.842308804115,37833.912362477095,268.6354739061811,5887.838396842513,1005.7331776272167,1610.4322065974143,6192.831488173701,5326.553357777142,54.568314127624035,556.001719519496,729.54947245121,237.00448806206032,1317.128652771314,2809.9239091270915,66.92786267213523,238.0641721020142,2037.375161615511,6326.530632701508,15292.096560120583,41189.1432290189,310.29141223368543,6891.110653565291,995.7410529017449
161,1688.8066210094764,5447.95987009101,5263.809233890644,56.59935707937587,585.4589781953079,1001.4065758694302,324.2757610147688,1587.802934625808,3103.180316246369,66.48596499408737,264.79419683782436,1868.9444652170846,6916.187662132422,14684.503115944062,37027.77681979537,266.1831023414027,5869.352214862839,987.5932805299759,1612.9460521007445,6209.951188449062,5346.652184106055,54.19644268602133,555.8627469986677,731.335302233696,240.0374315236828,1314.6537296821673,2816.8302893632404,64.88150654546916,245.15145135323206,2079.7132888312144,6111.194789436451,14984.351569652557,39723.27058983967,313.5070062094678,6935.31433886882,992.2113654971123
162,1677.3278910267572,5389.876929057567,5124.860961989979,54.193944741379134,580.1908287326946,970.5651885108514,321.0984668226293,1566.042874354277,3036.7725831609146,66.04153162195827,259.2445797207229,1800.3887933517947,6875.168907260013,14290.606332886933,34940.87589901415,260.56665926367947,5747.078716354956,943.3246586156613,1619.1287672112253,6170.38470402161,5285.098445406698,52.59871109575033,549.4148246198893,716.3525490164757,236.1163119529507,1280.4474999358256,2783.4970372412354,63.095149947330356,242.15734875599543,1988.0102376217642,5881.827521077785,14142.478773474693,37449.03626967594,309.97879178461926,6819.444573331504,917.5548855026562
163,1672.6061291183134,5367.397076099409,5106.336690480114,53.21576176448302,577.9514322581164,988.8586204648018,320.30115977441807,1564.9766362227901,3084.0513058426964,65.91657157061678,258.96058003925015,1812.2746111443548,6899.565981966639,14388.723494818347,36160.81494724534,261.57146450886216,5831.375677234773,942.8803332552765,1632.3847846130398,6243.829202674202,5445.506699192666,51.69076254218817,548.4403407722712,722.6640045940876,239.94103977132056,1289.7144657423098,2874.9474652502686,62.63213134370744,246.34650941292443,2037.779560911159,5859.625436238441,14365.144994735718,39290.709273230284,314.70444860694306,6914.87169082426,918.1462866624197
164,1668.6116946071938,5316.2147444813745,4963.2258828376835,51.43746350570159,567.4702261553117,989.1468151861972,318.94396548942495,1570.3810653695277,3092.7904665303304,65.24381057195592,258.9382918901967,1771.7786279826453,6747.602170899623,14353.503998588061,36533.9949015574,261.3440821415547,5822.102665912047,912.0197315700126,1649.1864685785781,6248.435921229295,5513.219681055347,51.40924059599638,552.6407105177641,737.5583862364292,240.9580178638122,1293.3926729957261,2852.3539072027697,61.404613411054015,244.52690924803414,1984.086040047308,5869.304794353239,14376.202276229858,38417.507160078734,306.7408080065002,6923.446124383439,930.864203687509
165,1650.6496960219104,5248.563239012878,4772.529419715171,50.38747798854654,557.5300971895005,947.8063684539361,313.61650226089426,1547.3820885645348,2933.7478122053076,66.19610507334724,258.7363090994231,1709.8833607633906,6562.351443867453,13895.49114838296,34541.047056913376,259.8078313064394,5797.328013913481,861.3855355414478,1641.1491851828505,6189.613598296912,5427.348925536161,50.613043539226055,542.6612758487463,715.5073461830616,237.44465664822076,1287.678271482388,2769.63489910907,60.636559626087546,236.17919257879257,1929.9039090548954,5678.301430561385,13996.992444217205,36794.476302515715,300.34346694822113,6895.577059928917,945.6309589942296
166,1643.2074474242925,5219.369711051378,4807.590101878264,49.64130695841529,555.7933184858975,967.5887277505615,312.1915123971157,1533.949334270096,2971.168659762116,66.46154826021557,261.51338944385446,1748.716102424896,6619.109822188023,14327.615996481425,36096.30389263413,259.7737442784237,5848.608201444434,828.8655262925408,1643.6485588808368,6220.8343347707105,5561.952925606853,50.04844161123037,537.9361591786146,735.4252314865589,237.17144056457494,1285.8960442865887,2777.23970171756,60.64924775622785,241.94813519716263,1891.3196702773373,5596.813187130533,14440.247714340687,39611.31298721954,302.37291441435616,6906.874607915028,969.478799144427
167,1632.8475590150788,5178.8594753539855,4729.087484084459,48.30938331647353,547.8359703559315,974.705101322044,309.6168422018973,1512.2088765348176,2958.9192686921974,66.02531727019586,255.97602984855573,1756.291407092051,6465.647245928756,14076.254703573017,35676.61876082601,260.72105322877565,5799.377519146524,839.3182304909734,1640.9837987226933,6217.5162642018895,5602.663391743387,48.009179942309856,519.5914345532656,723.609499245882,236.03205806064818,1277.8491020078459,2870.282639234726,61.63366765342653,248.7603755493959,1865.1810293967526,5434.485892063123,14163.02044926087,39520.681130539626,306.90969751353066,6687.219377475325,927.6362831195195
168,1618.0432567227392,5106.151224110021,4640.875503081968,47.480605602264404,543.6315116315628,966.4576436660507,309.12934609527406,1482.0519511870991,2917.5937251729756,64.63116150778352,248.24357630723352,1729.2344545722008,6207.809071635319,13612.087122170848,34593.23109525081,255.2860282412081,5674.68044038931,817.4821781165673,1640.5168986497015,6174.301013061593,5525.362968228545,47.19778301566839,510.3348768502474,710.6095494925976,237.4941139245044,1267.5934028352299,2882.9871893817826,62.31281696818769,239.15385605891544,1861.559805708627,5284.300418494386,13457.293242633343,37132.96202958748,315.0474562155704,6634.122795578185,860.192803343137
169,1612.0705559548812,5079.069545763618,4730.300988054077,45.55835998058319,538.1542533250017,962.2235436385328,310.69367653009584,1467.5309208811861,3005.114429760276,65.35376716969591,248.8921414261966,1771.0696128877726,6262.250427154841,14004.225581149976,35608.37642585328,257.3368194804047,5719.90741593639,837.6587709867592,1645.318625862667,6203.624306269841,5626.684418725258,48.026600278913975,508.2433787435293,745.4563765823841,241.83172811061252,1273.680409051478,2995.953204601471,62.829882150515914,234.78752090533575,1892.3895040356688,5432.714889815194,13658.257508019606,38598.892774473876,324.83898151988785,6669.223989268059,957.608760078748
170,1604.4534548895185,5028.981424825105,4731.541227127007,44.074366244402796,531.4791822697629,951.5200265483422,307.13318608342263,1457.2764306212644,3013.182371873089,64.59798581446663,247.09213024111406,1797.2016339811414,6096.582152234746,13947.35141174973,36554.36130208138,261.8439772658276,5679.931978403705,862.0568445985969,1644.3506624244342,6221.434645833429,5575.802238262977,48.60796768218279,504.4340702742338,768.3169149458408,244.32024031370986,1275.438739515841,3003.6545022422715,64.81951926462352,236.97318309545517,1869.2261119985155,5264.750161728007,13192.356496791044,37521.843693148345,327.41520753080647,6532.911384701645,913.6154191096623
171,1589.345391592229,4953.9039897362245,4658.27158277629,43.021318489854984,521.7299018495462,938.4511174667965,303.1373267273336,1437.3626227968598,2946.537025303797,63.71547713017826,242.88114342639844,1757.4823048660248,5963.585678980167,13441.999616871088,35211.56325784777,260.9058933055762,5627.366795027523,860.7077782110736,1638.4790272097634,6181.5405939090815,5474.328493493085,48.18024495989084,492.5574975758791,790.8374086022377,242.1926349686097,1242.8460007980466,2900.8636436397474,65.8988362532109,244.35156145691872,1878.4542757698468,5208.132119206828,12859.633203248182,36133.75372732803,329.7777612961829,6329.71586310855,896.778815706571
172,1580.972162373316,4923.90929101668,4689.903732487891,42.560315571048044,517.4501175115055,965.495046718554,302.9686613724315,1442.9823649253578,2958.0250811326423,62.126142043507464,244.66102834998657,1824.5453640894455,5933.607995038644,13791.634562155326,35942.221908764404,267.13852123688116,5642.459552025339,862.7975922700131,1641.069082756886,6221.948538374236,5699.557452149476,46.16996068507433,487.55598007142544,840.6294278502464,246.68122159804017,1252.275198109448,2989.523720436756,65.2881546895951,244.11195412278175,1948.1476533043954,5272.330476826173,13006.726145923138,37637.9036094062,338.91058027322094,6255.333455790991,937.11807076931
173,1570.1287485295145,4889.160687188654,4694.28492058341,42.645440713925794,506.30733390491116,997.5888178402728,301.13724234747633,1432.3997712161274,2932.8295608038898,61.98770617309845,245.95500749625037,1838.2168589237963,5742.28990481203,13818.10257972442,35458.280216238716,268.66184966489675,5528.60652140803,909.1447723547618,1640.7847624438164,6230.618228300599,5769.938871067053,44.670565731823444,480.6945527791977,824.6993022561073,249.83370241264612,1254.0662416778505,3037.5583952302377,66.04101282171905,241.0258418917656,1943.0042866397473,5223.336883938056,12818.42126229778,37676.87554467842,341.9829880701999,6216.49739888302,896.5297800779342
174,1558.1223992853427,4823.784826820385,4567.066162738174,41.3928576816212,488.61281783133745,988.474084729498,297.1867886664517,1407.5165016496494,2918.4936201217242,61.09078187247118,245.59406680821468,1804.3885957060438,5562.699045060762,13189.069832578338,33107.97880365632,263.5386111058746,5409.5269188971315,909.2552455728705,1637.7385548929033,6197.070552383053,5832.052340508784,43.66225642710924,475.2786659002304,811.6683970093727,248.8424591545275,1255.0390490951636,2952.433337984234,65.67549058608711,245.18399222195148,1871.829585108019,5101.374134126547,12541.010687503964,34436.37695122883,344.9002843307952,6066.505646208838,909.7233612616857
175,1547.8985188503,4797.86150081575,4629.65868533946,40.854940777475186,477.02929714796215,1025.5189315459945,296.32709809948534,1414.7641941696174,3002.593082672422,61.371236399719216,245.0228436630332,1814.6918263366729,5566.5449456704,13315.411375957314,34964.11688156561,266.1576259939734,5396.089989456092,906.0141338680729,1649.0841665178434,6261.241204072225,5948.636899591769,42.35144434124231,475.6904211640358,811.8803436160088,252.55729648212701,1277.3061643900971,3058.825915811211,66.97161417268217,240.68133176863194,1986.42782568222,5270.659190777184,12828.35109280919,34976.58106606329,357.0712580340604,6093.6335895120255,890.6900534709295
176,1535.2972680630853,4762.886452956924,4645.188658517659,39.201924882151864,467.71293350986457,1022.0236877907406,296.63665972596306,1407.5870337801216,3020.0566430441104,60.587753514900356,242.203675647396,1827.9449241092714,5597.809853120786,13078.891138569279,35439.73435404084,268.4401911433674,5335.801380070601,934.3115222916458,1645.531326136169,6283.822953714285,5927.128615619029,43.32620248943567,467.00543707609177,811.2011742591858,251.2844777081421,1280.3748245450358,3073.7964125402273,66.32888534727195,240.22557912766933,1973.192749206225,5243.984596553685,13160.95779466008,35763.23027890051,360.4221974300841,5914.251704750374,857.1416018486024
177,1517.8938808287865,4689.869666124222,4566.335493341961,38.57243084365671,458.01540842042726,1017.9023465080695,293.1132588685506,1390.917156800063,3006.1039482726032,59.71826601796079,241.09498545057843,1827.6385911634477,5450.6557916614265,12762.968287107926,33668.228901277886,269.0700899281059,5214.216970970964,929.6568282979907,1643.3109575158742,6242.832351332758,5858.69466602632,43.06507030874491,470.5190128982067,831.4458812177181,251.80855980257303,1263.7586712042491,3010.0136204190553,65.63530582251647,231.677135810256,1984.4403694907824,5149.111092421653,12548.02637564515,33899.37220777199,367.8274454909066,5688.571676467771,811.4820522546768
178,1506.7489355035214,4664.536210575177,4777.739949735608,37.77610378373753,456.2795204161243,1097.707249950279,294.79647042182796,1399.2571735814433,3122.5189842501118,60.900197621999375,244.05294695026944,1901.9419799931122,5454.535292948208,13534.610935743416,35618.33852854642,270.93635552125903,5242.484435520397,994.8901677348397,1648.8151032387104,6260.1501969033025,6080.942407807494,43.075156293809414,480.5688723772764,928.3033842742443,249.93646647150427,1273.8003628055253,3161.2578687794507,66.62515451821187,235.04704703390598,2095.5455436944962,5200.96054789746,12901.381528768688,35547.38975204155,383.5908072876433,5717.832842670793,795.5688952684402
179,1496.996124260836,4623.239359594043,4979.343729485045,37.27962763742967,449.4176427579739,1168.1393822323191,294.01863742267983,1397.4580777683711,3289.819457476854,60.9386978659666,238.76607813961576,2037.9241620013206,5657.635715540083,14145.212000429758,35698.266869718376,275.9109773341228,5269.430915754566,1032.700908754811,1653.2762006952253,6276.439310577615,6256.155519362787,43.8376809284091,477.00816552340984,1058.47579357028,254.27575142299244,1283.0374564627807,3223.919772728036,65.42829835787416,232.87971723377706,2171.1477175295354,5378.166390601042,12986.516618499903,34681.97566784546,386.42855271572864,5638.899291787886,788.3638578236103
180,1481.9075548572125,4571.09924351295,5313.607457847546,37.42553660002622,443.87974246184933,1327.8303688764572,290.7894862797494,1388.9478827515104,3524.56442629575,60.027043549400396,238.9368276305271,2261.9761558698888,6056.270476996369,15010.247714134102,33806.735425689,276.27099286730993,5178.7856683898,1051.2999034722645,1653.5745382874097,6255.087367817118,6473.534778210024,43.40072821825743,477.0613121241331,1169.1073713600636,254.33747449134893,1280.4359985987346,3407.362668686857,64.24355666153133,238.62902725040914,2354.5016109511257,5790.546491646013,13038.118628233424,32856.824630549796,392.8401172148685,5569.067507987967,855.6965729475021
181,1481.2109567296377,4566.189084915953,5785.047644308661,37.6145382957025,442.77295142615384,1500.4512072584846,293.4088422300507,1403.7215281380618,3873.7420971057077,60.01192354027069,236.6739550483949,2533.847961012161,6288.254482539688,15535.292064501706,35449.44621051441,281.9174706659308,5307.1425860048075,1172.1261057261263,1660.3639547114087,6304.135348826005,6737.9208677485585,45.55827371031046,478.42107151448727,1362.2486634254456,255.1190659514577,1306.3143665591874,3853.7359638748067,63.92074133269489,245.62975675165654,2572.6153099005423,6206.781808697425,13379.197644050917,34213.28176503504,397.7346488274634,5620.561024845392,997.2057771762213
182,1468.5830240670532,4540.036155958813,6058.160750967625,36.85776433619586,449.11027595874936,1583.9556580565193,292.40986581429377,1407.6682534698355,4075.6487081292344,59.851141403570324,236.76725419344322,2721.908962887345,6271.468936472421,15495.69222473466,34683.27312265743,287.26857371255755,5317.259766594282,1274.5319226279405,1657.2204379846169,6329.516808854395,6851.418705866805,43.86483559757471,472.9995076954365,1459.9145979881287,255.355823408714,1304.0142436093754,3979.798221742858,64.02664977312088,244.36842419008414,2763.6659157241384,6141.55407911706,13146.57977133592,34094.03009085978,403.15769901747507,5651.917018163949,1133.7294582207996
183,1454.9556016280849,4499.353427954538,6205.437745539527,36.62869962778959,440.82962203770876,1593.704451246695,288.3629134325637,1403.1391591953302,4180.935647650866,58.40159405361522,234.4123579514749,2832.989739044146,6160.462841596761,15183.524810977957,33654.92021486976,288.5484760732136,5296.211396493589,1294.5179714357698,1650.7778253654776,6288.034569984281,6867.542859143089,42.63912755995989,477.68101635575294,1496.138950228691,253.25749237453053,1298.7471626727945,4089.6281029688816,63.56850281357765,238.92382748226325,2812.048945562541,6173.980094076872,13061.794455742836,33040.89420371378,401.8828016060094,5636.896183131883,1242.584284770489
184,1445.5281013810402,4494.8566784565655,6613.587390010103,37.187223851680756,443.3263506293297,1703.0561656951904,287.8431495973828,1423.3117506878639,4504.951445480252,58.807161336595364,235.67657720302088,3044.106170082059,6140.3972006415,15638.512345486517,34820.359819715675,294.9385144461059,5389.661687150039,1409.102003104346,1649.9090982961295,6366.655214188316,7152.6902376274975,43.44339372962713,482.8711134791374,1569.4753799438477,252.7376020760845,1323.0462847977049,4289.296829492599,63.78756567835808,248.62863789300124,3019.176253151397,6162.001130731582,13896.094569404919,35226.54374266788,406.6382639048,5837.974657966445,1407.091118880113
185,1434.940498777876,4451.525054456204,6837.185475814296,36.73101766001094,439.0596648617224,1776.7855325720527,285.5757737779804,1427.6360063277205,4748.781245332324,58.7719818407839,237.256260382226,3143.614631584525,6141.043476309934,15800.99672875928,34784.448551849884,302.65777920626783,5433.946174672049,1478.603909329212,1656.4123742642637,6407.778931921043,7280.940600172749,42.56633897870779,484.7947323024273,1608.991826698184,253.87606108799685,1322.8719602107174,4416.645279090355,63.506459910422564,250.431146962444,3114.7163282151023,6104.155171269357,14265.431199093659,34730.462122213095,406.98682974651456,5825.812413249165,1484.8048947056134
186,1421.3800267870809,4423.814877593522,6886.819050022824,36.6707360310988,427.6526852466843,1759.9643686251206,285.8323251737434,1420.7644782169994,4783.7965232201595,56.75023701245134,231.92750346461932,3244.11312028347,5963.86442260599,15357.9371220157,32736.090748245068,308.92820910465986,5438.086713434363,1528.8970657406433,1656.22526856091,6420.4907091734985,7413.239846722356,43.372199870646,480.1256211698055,1576.0485609322786,256.1819200055312,1330.998507961548,4460.963391702126,62.182273741811514,246.11902813414733,3135.2249063606064,5953.199328133643,14250.431196153164,32725.454821836203,411.2094046622515,5803.289070331803,1507.6927604873974
187,1414.72458759255,4416.104059215391,7168.471721150433,36.57534193992615,422.68487408486277,1862.803586190397,285.0257274182553,1436.1078631873177,4989.016166186798,56.91208046945658,231.86321692918284,3410.6790342749637,5927.806593517294,15022.048740637483,35097.29784098538,316.64123919911003,5649.57615925653,1559.9932098244174,1666.9570028063044,6487.682455649295,7698.624435364609,43.26280724257231,487.10548040270805,1596.8973259478807,257.747092178614,1337.2486057131655,4761.431784938524,66.92038669809699,253.9760391543309,3269.7556078289945,5865.053157209535,14169.114418943722,35455.834436745696,414.2299348413944,6069.041879109293,1536.9986965854962
188,1409.5306287793271,4408.4597824978155,7229.340873981741,35.84304961291227,422.8489683812315,1856.9578160697763,285.1649319968988,1440.8268485371607,5091.500577619247,57.820572064681485,232.89213496247928,3487.967172196746,5865.223538229696,14266.699095767013,35050.189824082634,316.9413006941252,5673.175932502915,1525.0142841339111,1664.7977255012975,6546.92039139565,7756.223299911524,44.22528889030218,484.98277643322945,1583.5613936930895,256.90202564910163,1342.8342687337763,4857.192813761036,65.88276721909642,249.83703611943068,3309.259706383447,5787.580047676146,14118.39729674657,35225.49735793596,422.63948410749435,6074.965292068075,1560.1477894186974
