,Private car_workday_driving,Private car_workday_charging,Private car_workday_parked,Private car_weekend & holiday_driving,Private car_weekend & holiday_charging,Private car_weekend & holiday_parked,Taxi_workday_driving,Taxi_workday_charging,Taxi_workday_parked,Taxi_weekend & holiday_driving,Taxi_weekend & holiday_charging,Taxi_weekend & holiday_parked,Official car_workday_driving,Official car_workday_charging,Official car_workday_parked,Official car_weekend & holiday_driving,Official car_weekend & holiday_charging,Official car_weekend & holiday_parked,Rental car_workday_driving,Rental car_workday_charging,Rental car_workday_parked,Rental car_weekend & holiday_driving,Rental car_weekend & holiday_charging,Rental car_weekend & holiday_parked,Bus_workday_driving,Bus_workday_charging,Bus_workday_parked,Bus_weekend & holiday_driving,Bus_weekend & holiday_charging,Bus_weekend & holiday_parked,SPV_workday_driving,SPV_workday_charging,SPV_workday_parked,SPV_weekend & holiday_driving,SPV_weekend & holiday_charging,SPV_weekend & holiday_parked
30,0.40222594980192666,0.043387931412533436,0.5543861187855399,0.18728895320791125,0.03962152275285415,0.7730895240392346,0.43549626701800614,0.057723978919631096,0.5067797540623628,0.2851751207729469,0.08423913043478261,0.6305857487922706,0.31376043311527185,0.048003609293931875,0.6382359575907963,0.21565343258891645,0.05911910669975186,0.7252274607113317,0.3381740315359159,0.03486470702744793,0.6269612614366362,0.3122591006423983,0.05294432548179871,0.634796573875803,0.6663794926004228,0.06802325581395349,0.26559725158562364,0.4799563953488372,0.07226744186046512,0.4477761627906977,0.410710064766227,0.05382215288611544,0.5354677823476575,0.45680577223088925,0.06935777431097244,0.4738364534581383
31,0.41323692788960514,0.04917481617915771,0.537588255931237,0.20460986493005306,0.03914415500884386,0.7562459800611031,0.45731774264382963,0.05593983311374616,0.4867424242424242,0.31778381642512077,0.07744565217391304,0.6047705314009661,0.34004060455673357,0.05186104218362283,0.6080983532596436,0.23751033912324235,0.05800248138957816,0.7044871794871794,0.35886704302121863,0.03344364415028227,0.6076893128284991,0.32955032119914346,0.04973233404710921,0.6207173447537473,0.6783298097251586,0.07383720930232558,0.24783298097251583,0.49261627906976746,0.08040697674418605,0.4269767441860465,0.4227650924218787,0.06034605020564459,0.5168888573724768,0.46060842433697347,0.08099323972958919,0.4583983359334374
32,0.4015114970252452,0.05644725109269248,0.5420412518820623,0.22029265155169642,0.03940545103714423,0.7403018974111594,0.47395147123407994,0.05410079051383399,0.4719477382520861,0.3519776570048309,0.07397342995169082,0.5740489130434783,0.3579592450560193,0.05635010151139183,0.5856906534325889,0.25926385442514477,0.05725806451612903,0.6834780810587262,0.3799688534163909,0.03393030951917462,0.5861008370644345,0.35251605995717344,0.047751605995717344,0.5997323340471092,0.6796723044397462,0.08269027484143764,0.2376374207188161,0.4992877906976744,0.08447674418604652,0.416235465116279,0.44035125041365286,0.06769725334467924,0.4919514962416679,0.4717563702548102,0.09467628705148205,0.4335673426937078
33,0.37939269686737126,0.0632482568083147,0.5573590463243141,0.2342217398295546,0.041063675832127354,0.724714584338318,0.4891578831796223,0.0522068511198946,0.4586352657004831,0.380661231884058,0.06944444444444445,0.5498943236714976,0.3690954207083239,0.06128280321828709,0.569621776073389,0.2776881720430108,0.05672043010752688,0.6655913978494623,0.3935176172863539,0.034981506715982096,0.571500875997664,0.37259100642398285,0.04518201284796574,0.5822269807280513,0.6754756871035941,0.09386892177589852,0.23065539112050737,0.5078924418604651,0.09001453488372094,0.402093023255814,0.4559636930931783,0.0751430057202288,0.4688933011865929,0.4778991159646386,0.10653926157046281,0.41556162246489864
34,0.3540561183470011,0.06934029148211493,0.5766035901708839,0.24636698022190062,0.043430414857694166,0.7102026049204052,0.5012900746596398,0.051575537988581464,0.4471343873517787,0.4116092995169082,0.06717995169082126,0.5212107487922706,0.37834423640875253,0.06586209489435296,0.5557936686968945,0.29820099255583127,0.058167907361455745,0.6436311000827131,0.40504185322172476,0.03667510219972747,0.5582830445785478,0.3907387580299786,0.04528907922912206,0.5639721627408993,0.6639746300211417,0.10486257928118393,0.23116279069767443,0.5132412790697675,0.09117732558139535,0.3955813953488372,0.4674159693660474,0.08393608471611591,0.4486479459178367,0.48371684867394693,0.11807722308892356,0.3982059282371295
35,0.3283047552222661,0.07386272274115979,0.5978325220365741,0.25790420485608617,0.04578207911239749,0.6963137160315163,0.513092885375494,0.050120772946859904,0.4367863416776461,0.43644323671497587,0.06521739130434782,0.49833937198067635,0.38401383562673885,0.07021580569967667,0.5457703586735845,0.31598428453267163,0.05876757650951199,0.6252481389578164,0.41203036791901887,0.03846603075725131,0.5495036013237298,0.4066916488222698,0.04630620985010707,0.5470021413276231,0.6522357293868922,0.11406448202959832,0.23369978858350948,0.5211627906976745,0.09402616279069767,0.3848110465116279,0.47638632818039994,0.0890890181061788,0.4345246537134213,0.48943707748309934,0.12565002600104005,0.38491289651586064
36,0.3038507360142671,0.07671870660293237,0.6194305573828005,0.26509487055796754,0.04822921691590288,0.6866759125261296,0.5227547211242863,0.04984628897672376,0.42739898989898994,0.45735205314009664,0.06438707729468598,0.4782608695652174,0.3866080156402737,0.07410331603879991,0.5392886683209264,0.3285773366418528,0.06009098428453267,0.6113316790736145,0.41903834923106875,0.040179092855752385,0.5407825579131789,0.4220556745182013,0.04737687366167023,0.5305674518201284,0.6349577167019028,0.12186575052854122,0.24317653276955598,0.5215406976744186,0.09508720930232559,0.3833720930232558,0.4825911218266912,0.09477379095163807,0.4226350872216707,0.4952548101924077,0.13172776911076442,0.37301742069682786
37,0.2868262947857738,0.07815492113610782,0.6350187840781184,0.27377793857533367,0.05071152918475639,0.67551053223991,0.5295344751866491,0.049818840579710144,0.4206466842336407,0.4759208937198068,0.06348128019323672,0.4605978260869565,0.3861643732611475,0.07620121813670201,0.5376344086021505,0.3412737799834574,0.061765922249793215,0.5969602977667493,0.4262993965349426,0.04191162156900915,0.5317889818960482,0.43747323340471095,0.04860813704496788,0.5139186295503211,0.6187262156448203,0.13103594080338268,0.250237843551797,0.5260029069767442,0.09559593023255814,0.3784011627906976,0.48372571266487024,0.0989457760128587,0.41732851132227106,0.4951248049921997,0.1328978159126365,0.3719773790951638
38,0.274320630326419,0.07855874227075385,0.6471206274028272,0.2875713539154205,0.05292752050168838,0.6595011255828911,0.5351064997804128,0.04992863416776461,0.4149648660518226,0.49516908212560384,0.06378321256038648,0.4410477053140097,0.38645010903075416,0.07761485826001956,0.5359350327092263,0.3522125723738627,0.06387510339123242,0.5839123242349049,0.43054311855168387,0.043138018298617874,0.5263188631496982,0.45165952890792294,0.04967880085653105,0.498661670235546,0.5983245243128964,0.13548625792811841,0.2661892177589852,0.5239244186046511,0.09638081395348837,0.3796947674418605,0.4846830236845837,0.10279865740084149,0.4125183189145748,0.49795241809672386,0.13371034841393656,0.36833723348933955
39,0.2647787571810727,0.078560569515707,0.6566606733032203,0.30115874738703974,0.05435459881009809,0.6444866538028622,0.5398825208607817,0.050806982872200264,0.409310496267018,0.5061141304347826,0.06114130434782609,0.43274456521739135,0.38687871268516427,0.0794044665012407,0.5337168208135951,0.36389578163771713,0.06495037220843672,0.5711538461538461,0.43507883978976053,0.04541561222503407,0.5195055479852053,0.467237687366167,0.05042826552462527,0.4823340471092077,0.575206131078224,0.13375792811839324,0.2910359408033827,0.519781976744186,0.09494186046511628,0.38527616279069765,0.4840920909563655,0.10542239871413038,0.4104855103295041,0.500455018200728,0.1310777431097244,0.36846723868954756
40,0.25692525837243635,0.07800691429490272,0.6650678273326609,0.31177138607493166,0.05593744975076379,0.6322911641743045,0.5440821256038647,0.04984628897672376,0.4060715854194116,0.5203804347826086,0.06016002415458937,0.41945954106280203,0.387374990600797,0.08060756447853222,0.5320174449206707,0.3764888337468983,0.06639784946236559,0.5571133167907361,0.4375705664784894,0.046155343585750436,0.5162740899357601,0.4804603854389722,0.051552462526766596,0.4679871520342612,0.5540010570824524,0.1306448202959831,0.3153541226215645,0.5129505813953489,0.0944186046511628,0.3926308139534883,0.48405663499267243,0.10686427457098284,0.40907909043634477,0.49918746749869997,0.1294526781071243,0.3713598543941757
41,0.2503691034805362,0.07715359090178193,0.6724773056176818,0.31765557163531116,0.05756050008039878,0.62478392828429,0.5461407553798858,0.05152064119455423,0.40233860342555994,0.5260416666666666,0.058876811594202896,0.4150815217391305,0.3875554552973908,0.08081058726220017,0.531633957440409,0.3836435070306038,0.0674731182795699,0.5488833746898263,0.439887093634417,0.04747907338913763,0.5126338329764454,0.48576017130620985,0.05182012847965739,0.4624197002141328,0.5356131078224101,0.12761627906976744,0.3367706131078224,0.5094622093023256,0.09578488372093023,0.39475290697674426,0.4823192927717109,0.10689973053467593,0.4107809766936132,0.4985049401976079,0.125227509100364,0.37626755070202805
42,0.24542275139236067,0.07651953690303907,0.6780577117046003,0.320459479015919,0.05927902395883582,0.6202614970252452,0.5450977162933685,0.053689064558629776,0.4012132191480018,0.529362922705314,0.058725845410628016,0.411911231884058,0.3878186329799233,0.08211895631250471,0.530062410707572,0.3894127377998346,0.06834160463192722,0.5422456575682382,0.44177535526571926,0.049776133930309524,0.5084485108039711,0.49534261241970023,0.053319057815845824,0.451338329764454,0.5159038054968287,0.12344608879492601,0.3606501057082453,0.5050436046511628,0.09622093023255814,0.398735465116279,0.48073559306008606,0.1060487874060417,0.4132156195338722,0.49801742069682786,0.11976729069162767,0.3822152886115445
43,0.24179567016035902,0.07614495168764344,0.6820593781519975,0.3204544540922978,0.06093222383019778,0.6186133220775044,0.5403765920070268,0.05786122090469916,0.40176218708827405,0.5332880434782609,0.06182065217391304,0.40489130434782605,0.3861869313482217,0.08377321603128055,0.5300398526204978,0.3935690653432589,0.068424317617866,0.5380066170388751,0.44237882032314585,0.05285185906170917,0.5047693206151449,0.5038008565310492,0.05487152034261242,0.44132762312633833,0.5015221987315011,0.11998414376321352,0.3784936575052854,0.5016569767441861,0.0961046511627907,0.40223837209302327,0.4752162813785279,0.10499692714981326,0.41978679147165887,0.49343473738949556,0.11456708268330733,0.39199817992719715
44,0.24092041982780044,0.07585076525018637,0.6832288149220132,0.3193941952082328,0.06281657018813314,0.617789234603634,0.5396629336846728,0.06389986824769434,0.3964371980676329,0.5323067632850241,0.06393417874396136,0.4037590579710145,0.3840664711632453,0.08587863749154072,0.530054891345214,0.395822994210091,0.07020264681555004,0.5339743589743591,0.44269028615923695,0.05635584971773409,0.5009538641230289,0.5101713062098501,0.055620985010706635,0.43420770877944326,0.48488900634249477,0.11710359408033827,0.398007399577167,0.49577034883720933,0.09677325581395349,0.4074563953488372,0.4687632959863849,0.10442963173072377,0.4268070722828914,0.48868954758190325,0.11193447737909516,0.39937597503900163
45,0.24202224853454957,0.07542318993114941,0.682554561534301,0.3172184032802701,0.06471096639331082,0.618070630326419,0.5328008344312692,0.07076196750109794,0.3964371980676328,0.5265700483091788,0.06672705314009662,0.4067028985507246,0.38064516129032255,0.08829987217083991,0.5310549665388375,0.39859387923904055,0.07156741108354012,0.5298387096774193,0.44105509051975855,0.059879306988514694,0.4990656024917267,0.5126873661670236,0.05813704496788009,0.4291755888650963,0.4718763213530655,0.11595137420718815,0.41217230443974634,0.48984011627906976,0.09931686046511629,0.410843023255814,0.46331489623221295,0.10142769347137522,0.4352574102964118,0.4870969838793552,0.10699427977119084,0.405908736349454
46,0.24617740355801138,0.07531355523396044,0.6785090412080281,0.31622849332690145,0.06612296993085705,0.6176485367422415,0.5269268774703557,0.07858476064997803,0.3944883618796663,0.5186443236714976,0.07155797101449275,0.4097977053140096,0.37678772840063157,0.09069102940070682,0.5325212421986616,0.39871794871794874,0.07367659222497933,0.5276054590570719,0.439887093634417,0.06330543118551683,0.4968074751800662,0.5162740899357602,0.06188436830835118,0.4218415417558886,0.46114693446088795,0.1113583509513742,0.4274947145877378,0.48123546511627907,0.10167151162790698,0.41709302325581393,0.45880017018862573,0.09778754786555098,0.4434122819458233,0.48644695787831516,0.10247659906396256,0.4110764430577223
47,0.24483803300735282,0.0752971100293821,0.679864856963265,0.3130075172857373,0.0680977649139733,0.6188947178002894,0.5193236714975845,0.08632520860781731,0.39435111989459815,0.5126811594202898,0.07706823671497584,0.41025060386473433,0.3716369651853523,0.09216482442288894,0.5361982103917587,0.3970016542597188,0.07479321753515301,0.5282051282051282,0.44002335993770686,0.0653688923496204,0.49460774771267274,0.5191113490364025,0.06418629550321199,0.4167023554603855,0.45355708245243126,0.10863636363636363,0.4378065539112051,0.467093023255814,0.1020203488372093,0.4308866279069767,0.4520044438141162,0.09417103956885549,0.4538245166170283,0.484269370774831,0.09815392615704628,0.41757670306812267
48,0.24028453858410445,0.07555475156777618,0.6841607098481194,0.3091936002572761,0.06990171249397009,0.6209046872487538,0.5102382520860782,0.09401075977162934,0.3957509881422925,0.5101902173913043,0.08469202898550725,0.40511775362318847,0.36862922024212347,0.09335288367546433,0.5380178960824122,0.3978701406120761,0.07677832919768404,0.5253515301902398,0.43733696710142106,0.06632275647264942,0.49634027642592954,0.5200749464668094,0.06461456102783726,0.41531049250535335,0.4442653276955602,0.10721458773784355,0.44852008456659626,0.46078488372093024,0.1017296511627907,0.437485465116279,0.44438141162010114,0.09106273341842765,0.4645558549614712,0.4763715548621945,0.09435127405096204,0.4292771710868435
49,0.23505313628323757,0.07587634667953047,0.689070517037232,0.30350036179450074,0.07119311786460845,0.6253065203408907,0.5033212560386473,0.09886912604303909,0.3978096179183136,0.5049064009661836,0.08763586956521739,0.40745772946859904,0.36338822467854726,0.0944055944055944,0.5422061809158584,0.3967948717948718,0.07863937138130686,0.5245657568238213,0.4360327039127896,0.0670235546038544,0.49694374148335596,0.520289079229122,0.06627408993576017,0.41343683083511784,0.4375634249471459,0.10550211416490488,0.45693446088794926,0.4543023255813953,0.10113372093023255,0.44456395348837213,0.43834207913771095,0.0883917174868813,0.4732662033754077,0.46896125845033804,0.09249869994799792,0.438540041601664
50,0.2314242278062828,0.0756369775906679,0.6929387946030493,0.29968644476603956,0.07281616819424344,0.627497387039717,0.4997804128238911,0.10232762406675451,0.3978919631093544,0.502566425120773,0.09035326086956522,0.4070803140096618,0.3626438078050981,0.09427776524550717,0.5430784269493948,0.3977460711331679,0.08006617038875104,0.522187758478081,0.4351372396340276,0.06811368503017325,0.49674907533579915,0.5231263383297644,0.06632762312633833,0.41054603854389726,0.4323255813953488,0.10271670190274841,0.4649577167019028,0.449578488372093,0.10049418604651163,0.44992732558139537,0.43294095400179644,0.0848697584267007,0.4821892875715028,0.46012090483619345,0.0907111284451378,0.4491679667186687
51,0.23133286555862534,0.0749462789983774,0.6937208554429973,0.29766642547033284,0.07439901913490915,0.6279345553947581,0.49958827404479583,0.10295893719806763,0.3974527887571366,0.5036986714975845,0.09269323671497584,0.4036080917874396,0.3664185277088503,0.09329272877659975,0.5402887435145499,0.4000206782464847,0.08056244830438379,0.5194168734491316,0.4355071053143858,0.06706248783336578,0.49743040685224843,0.5231263383297644,0.0671306209850107,0.40974304068522494,0.4322198731501057,0.09968816067653277,0.4680919661733616,0.4496366279069767,0.0979360465116279,0.45242732558139537,0.432113648182291,0.08216328653146125,0.4857230652862478,0.45579823192927715,0.08993109724388976,0.45427067082683303
52,0.23469865076232657,0.07362152640734407,0.6916798228303294,0.2982543415340087,0.07516783244894677,0.6265778260170445,0.5026624945103205,0.1038372859025033,0.3935002195871762,0.5079257246376812,0.09397644927536232,0.39809782608695654,0.3739905256034289,0.09142792691179787,0.5345815474847733,0.40130272952853596,0.08081058726220017,0.5178866832092639,0.4372007007981312,0.06544675880864317,0.49735254039322563,0.5235010706638116,0.06638115631691649,0.4101177730192719,0.43013742071881605,0.09676532769556025,0.4730972515856237,0.4481686046511628,0.09648255813953488,0.4553488372093023,0.4308608707984683,0.08036685103767786,0.4887722781638539,0.45677327093083725,0.09149115964638585,0.4517355694227769
53,0.23873686210878686,0.07217069391454341,0.6890924439766697,0.30148536742241516,0.07607231870075574,0.6224423138768291,0.5060935441370225,0.10249231444883618,0.3914141414141413,0.5105676328502415,0.09193840579710146,0.397493961352657,0.382051282051282,0.08929242800210542,0.5286562899466125,0.4040736145574855,0.08029363110008271,0.5156327543424317,0.4402764259295308,0.06420089546427876,0.4955226786061904,0.5278372591006424,0.06825481798715204,0.40390792291220556,0.4314164904862579,0.09438689217758986,0.4741966173361522,0.4487063953488372,0.09517441860465116,0.45611918604651164,0.43019902614286387,0.07956318252730109,0.490237791329835,0.452840613624545,0.09227119084763391,0.4548881955278211
54,0.24125115116432047,0.07043481120905144,0.688314037626628,0.30592739990352147,0.0766451599935681,0.6174274401029104,0.5088383838383839,0.09911616161616162,0.3920454545454545,0.5144927536231884,0.09186292270531402,0.3936443236714976,0.38811940747424617,0.08736747123843898,0.5245131212873149,0.4094913151364764,0.07975599669148056,0.510752688172043,0.4421452209460775,0.06250729998053339,0.4953474790733891,0.5314775160599572,0.06498929336188437,0.4035331905781584,0.43088794926004226,0.09261627906976744,0.4764957716701903,0.4450290697674419,0.09146802325581395,0.4635029069767442,0.4292771710868435,0.07827494917978538,0.4924478797333711,0.45375065002600107,0.09220618824752991,0.454043161726469
55,0.24102822728003626,0.06870075574851263,0.6902710169714511,0.3078519456504261,0.07684615693841454,0.6153018974111593,0.5139712340799297,0.09645366710584101,0.38957509881422925,0.5224184782608695,0.09042874396135266,0.3871527777777778,0.3913978494623656,0.08453267162944582,0.5240694789081886,0.41552936311000827,0.07925971877584781,0.505210918114144,0.4436246836675102,0.061300369865680354,0.4950749464668095,0.5357066381156317,0.06338329764453962,0.40091006423982867,0.4347093023255814,0.08974101479915433,0.4755496828752643,0.44726744186046513,0.09040697674418605,0.4623255813953488,0.4376211412092847,0.078003120124805,0.48437573866591027,0.4655811232449298,0.09191367654706188,0.4425052002080084
56,0.2401310500080399,0.06704709906591237,0.6928218509260478,0.3103392828429008,0.07726322559897089,0.6123974915581283,0.5188296003513394,0.09403820816864294,0.38713219148001765,0.5295893719806763,0.08733393719806763,0.38307669082125606,0.3944356718550267,0.08284833446123768,0.5227159936837357,0.41906534325889166,0.07977667493796527,0.5011579818031431,0.44564921160210236,0.06040490558691843,0.4939458828109792,0.5385974304068523,0.06407922912205567,0.3973233404710921,0.43711416490486255,0.08973572938689219,0.4731501057082452,0.44834302325581393,0.08811046511627907,0.463546511627907,0.4595565640807451,0.07567484517562521,0.46476859074362975,0.4904446177847114,0.08954108164326573,0.42001430057202294
57,0.24033204695288632,0.06567849259600345,0.6939894604511102,0.31360045827303423,0.07714765235568419,0.6092518893712815,0.5236056214317084,0.09082674571805006,0.38556763285024154,0.5292874396135265,0.08725845410628019,0.3834541062801933,0.396766674186029,0.0812316715542522,0.5220016542597188,0.42121588089330025,0.07948717948717948,0.4992969396195203,0.44629160988904026,0.06058010511971969,0.49312828499124006,0.5426659528907923,0.06461456102783726,0.3927194860813704,0.4398520084566596,0.08776955602536998,0.47237843551797043,0.4495203488372093,0.08617732558139535,0.46430232558139534,0.4657731763816007,0.07585212499409068,0.45837469862430863,0.4952223088923557,0.08824102964118564,0.4165366614664587
58,0.24142108494496337,0.06412350714087328,0.6944554079141634,0.31741940022511655,0.07777074288470816,0.6048098568901752,0.5279973649538867,0.0882465963987703,0.383756038647343,0.5344202898550725,0.08491847826086957,0.38066123188405787,0.39879690202270845,0.08041958041958042,0.5207835175577111,0.42437965260545907,0.08081058726220017,0.4948097601323408,0.4500291999221335,0.06071637142300954,0.4892544286548569,0.5450214132762312,0.06450749464668094,0.39047109207708786,0.44464587737843553,0.08554968287526428,0.46980443974630015,0.4516424418604651,0.08449127906976744,0.4638662790697675,0.4727580012291401,0.07353566869947525,0.45370633007138467,0.5045826833073322,0.08778601144045761,0.40763130525221014
59,0.2436028154190238,0.06323729333859579,0.6931598912423804,0.32094187168355043,0.07856468081685158,0.600493447499598,0.5317852437417655,0.08896025472112429,0.37925450153711016,0.5359299516908212,0.09141002415458938,0.3726600241545893,0.3989247311827957,0.08157004286036544,0.5195052259568389,0.4262613730355666,0.0825889164598842,0.4911497105045492,0.4516838621763676,0.06305236519369281,0.4852637726299396,0.5486081370449679,0.06825481798715204,0.38313704496788004,0.4549630021141649,0.08790697674418604,0.4571300211416491,0.4580959302325581,0.08513081395348837,0.45677325581395356,0.47916371200302554,0.0731574717534156,0.4476788162435589,0.5111804472178887,0.08531591263650547,0.4035036401456058
60,0.2474528205353097,0.06341270885409815,0.6891344706105922,0.3251276330599775,0.07980081202765718,0.5950715549123653,0.5322793148880106,0.09777119016249451,0.3699494949494949,0.5322312801932367,0.10009057971014493,0.36767814009661837,0.4003609293931874,0.08648770584254456,0.513151364764268,0.4261993382961125,0.08730355665839537,0.4864971050454921,0.4513723963402764,0.0728440724158069,0.47578353124391665,0.5492505353319058,0.0778372591006424,0.37291220556745175,0.4634249471458774,0.09069767441860466,0.44587737843551795,0.4654796511627907,0.08652616279069768,0.4479941860465116,0.4800501110953529,0.07470571550134733,0.4452441734032998,0.5137155486219449,0.08612844513780551,0.4001560062402496
61,0.250904486251809,0.06348397140727097,0.6856115423409199,0.32774561826660237,0.08057465026531596,0.5916797314680817,0.5329655248133509,0.10114734299516909,0.36588713219148006,0.5285326086956522,0.10424214975845411,0.36722524154589364,0.3992104669524024,0.09105195879389427,0.5097375742537034,0.4261166253101737,0.09112903225806451,0.48275434243176185,0.4487638699630134,0.0792485886704302,0.47198754136655646,0.5471627408993576,0.08361884368308352,0.36921841541755895,0.47867336152219875,0.09078224101479916,0.4305443974630021,0.4738081395348837,0.08795058139534884,0.43824127906976745,0.47947099702169904,0.07677398005011109,0.4437550229281899,0.5136505460218409,0.08817602704108164,0.39817342693707747
62,0.25446030493063776,0.06342367232381704,0.6821160227455452,0.3317957067052581,0.08259466956102267,0.5856096237337192,0.5336791831357048,0.10265700483091787,0.3636638120333773,0.5307971014492754,0.10597826086956522,0.3632246376811594,0.3972629521016618,0.09445822994210092,0.5082788179562372,0.42541356492969395,0.09528535980148883,0.47930107526881716,0.44648627603659724,0.08508857309713841,0.4684251508662643,0.550321199143469,0.08832976445396146,0.36134903640256955,0.4957716701902749,0.08864693446088795,0.4155813953488371,0.47896802325581395,0.08838662790697674,0.43264534883720934,0.47076064860776246,0.07852314092563703,0.4507162104666005,0.5058502340093604,0.08950858034321373,0.4046411856474259
63,0.25874519434577326,0.06365025069800757,0.6776045549562192,0.3349714584338318,0.08369512783405693,0.5813334137321112,0.5364789196310935,0.10375494071146245,0.3597661396574441,0.5304196859903382,0.11005434782608696,0.3595259661835749,0.39503722084367243,0.09743589743589744,0.5075268817204301,0.4262406947890819,0.09702233250620347,0.4767369727047146,0.44611641035623906,0.08907922912205568,0.46480436052170526,0.5529978586723768,0.08918629550321198,0.35781584582441117,0.5198044397463002,0.08709302325581396,0.3931025369978859,0.4881976744186047,0.08848837209302325,0.42331395348837203,0.4624521344490143,0.08010684063726185,0.4574410249137239,0.49912246489859596,0.09165366614664587,0.4092238689547582
64,0.26798922656375623,0.06357167916502215,0.6684390942712216,0.33931801736613604,0.08511718121884547,0.5755648014150185,0.5393610013175231,0.1021354852876592,0.3585035133948177,0.5302687198067633,0.11314915458937198,0.3565821256038647,0.3946612527257688,0.09989472892698699,0.5054440183472442,0.4293631100082713,0.09871794871794871,0.47191894127378,0.4494841347089741,0.09133735643371618,0.4591785088573097,0.5558351177730193,0.09245182012847966,0.35171306209850106,0.5396934460887949,0.08580338266384778,0.3745031712473573,0.4908575581395349,0.08518895348837209,0.423953488372093,0.45349359428922614,0.08141871129390629,0.46508769441686754,0.49301222048881954,0.09295371814872595,0.41403406136245446
65,0.2790166498560131,0.06305456884328085,0.657928781300706,0.3419611271908667,0.08644878597845312,0.5715900868306802,0.5440272288098374,0.10216293368467282,0.3538098375054898,0.5314009661835749,0.11405495169082126,0.35454408212560384,0.3948642755094368,0.10113542371606887,0.5040003007744943,0.4313895781637717,0.09931761786600496,0.4692928039702234,0.4533190578158458,0.09106482382713646,0.45561611835701776,0.5610278372591007,0.09004282655246253,0.3489293361884368,0.5648731501057083,0.0841754756871036,0.35095137420718814,0.4987063953488372,0.08383720930232558,0.41745639534883716,0.4452678107124285,0.08401881529806647,0.4707133739895051,0.48514690587623505,0.09792641705668227,0.4169266770670827
66,0.296525310997091,0.06294676139104503,0.640527927611864,0.3467448544782119,0.08812208554429973,0.5651330599774884,0.5447408871321915,0.10054347826086957,0.3547156346069389,0.5301932367149759,0.11405495169082126,0.3557518115942029,0.3934731934731935,0.10091736220768478,0.5056094443191217,0.42892886683209264,0.10072373862696443,0.470347394540943,0.4559081175783531,0.08979949386801635,0.4542923885536306,0.5660064239828694,0.08918629550321198,0.3448072805139186,0.5870718816067654,0.08107822410147991,0.3318498942917547,0.5027180232558139,0.08236918604651162,0.4149127906976744,0.4356119699333428,0.08827353094123765,0.47611449912541953,0.47767160686427457,0.10215158606344253,0.4201768070722829
67,0.3125520764811648,0.06309659547720328,0.624351328041632,0.35025727608940344,0.09048882456986654,0.5592538993407301,0.5445212999560826,0.10018664909969258,0.3552920509442249,0.5308725845410628,0.11526268115942029,0.3538647342995169,0.39251823445371836,0.10142115948567562,0.506060606060606,0.4307692307692308,0.10254342431761787,0.46668734491315134,0.46104730387385634,0.08604243722016741,0.4529102589059763,0.5697002141327623,0.08934689507494646,0.3409528907922913,0.6126691331923889,0.0786416490486258,0.3086892177589853,0.5074273255813954,0.08200581395348837,0.41056686046511626,0.4223041648938685,0.09269370774830993,0.4850021273578216,0.46506110244409776,0.10891185647425897,0.4260270410816433
68,0.3408268648861992,0.06427516847198468,0.5948979666418162,0.3545133863965268,0.0935439781315324,0.5519426354719408,0.5411725955204216,0.10046113306982873,0.35836627140974964,0.5252113526570048,0.12047101449275362,0.35431763285024154,0.40175953079178883,0.10218061508384088,0.49605985412437026,0.43234077750206784,0.10372208436724566,0.46393713813068654,0.4723184738174031,0.08057231847381739,0.4471092077087795,0.5766059957173447,0.0873661670235546,0.3360278372591007,0.6323890063424947,0.07556553911205074,0.2920454545454545,0.5067441860465116,0.07978197674418605,0.4134738372093023,0.4068926393419373,0.09753935611969933,0.49556800453836336,0.44884295371814875,0.11615964638585544,0.43499739989599584
69,0.35134631408148054,0.0660348053618676,0.5826188805566519,0.354427962694967,0.09728252130567615,0.5482895159993568,0.533953667105841,0.09941809398331136,0.3666282389108476,0.5184178743961353,0.12567934782608695,0.3559027777777778,0.40215805699676666,0.1003759681179036,0.49746597488532973,0.43072787427626136,0.10442514474772539,0.4648469809760133,0.4769125948997469,0.07259100642398288,0.4504963986762702,0.5788543897216274,0.08501070663811564,0.336134903640257,0.6473572938689217,0.07341437632135307,0.27922832980972523,0.507078488372093,0.07770348837209302,0.4152180232558139,0.3926038859736208,0.10316503569233677,0.5042310783340425,0.4323647945917837,0.12369994799791992,0.4439352574102964
70,0.3680802233624231,0.069084477188674,0.5628352994489029,0.35001607975558774,0.10075474352789837,0.5492291767165138,0.5302481335090031,0.10142182696530523,0.36833003952569165,0.508756038647343,0.1286231884057971,0.3626207729468599,0.4071734716896007,0.1006165877133619,0.4922099405970374,0.4273779983457403,0.10556244830438379,0.4670595533498759,0.48549737200700804,0.06714035429238856,0.44736227370060344,0.5787473233404711,0.08137044967880086,0.3398822269807281,0.6512156448202959,0.07076109936575052,0.2780232558139536,0.500218023255814,0.07561046511627907,0.4241715116279069,0.3793551742069683,0.10862525410107313,0.5120195716919586,0.41517160686427457,0.1311102444097764,0.45371814872594907
